Date,Open,High,Low,Close,Volume,Adj Close
2023-02-14,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,37047900,265.2093505859375
2023-02-15,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,28922400,263.08953857421875
2023-02-16,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,29603600,256.08538818359375
2023-02-17,259.3900146484375,260.0899963378906,256.0,258.05999755859375,30000100,252.0899658203125
2023-02-21,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,28397400,246.82470703125
2023-02-22,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,22491100,245.69151306152344
2023-02-23,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,29219100,248.87612915039062
2023-02-24,249.9600067138672,251.0,248.10000610351562,249.22000122070312,24990900,243.45449829101562
2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,21190000,244.37277221679688
2023-02-28,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,22491000,243.64988708496094
2023-03-01,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,27565300,240.57276916503906
2023-03-02,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,24808200,245.30081176757812
2023-03-03,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,30760100,249.3840789794922
2023-03-06,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,24109800,250.9275360107422
2023-03-07,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,21473200,248.2704315185547
2023-03-08,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,17340200,247.8308563232422
2023-03-09,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,26653400,246.48281860351562
2023-03-10,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,28333900,242.83908081054688
2023-03-13,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,33339700,248.04579162597656
2023-03-14,256.75,261.07000732421875,255.86000061035156,260.7900085449219,33620300,254.75682067871094
2023-03-15,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,46028000,259.29931640625
2023-03-16,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,54768800,269.8103942871094
2023-03-17,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,69527400,272.96563720703125
2023-03-20,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,43466600,265.9321594238281
2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,34558700,267.44635009765625
2023-03-22,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,34873300,265.9908142089844
2023-03-23,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,36610900,271.236572265625
2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,28172000,274.0792541503906
2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,26840200,269.9861755371094
2023-03-28,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,21878600,268.86285400390625
2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,25087000,274.02069091796875
2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,25053400,277.4787292480469
2023-03-31,283.7300109863281,289.2699890136719,283.0,288.29998779296875,32766000,281.63043212890625
2023-04-03,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,24883300,280.585205078125
2023-04-04,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,25824300,280.53631591796875
2023-04-05,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,22064800,277.7620849609375
2023-04-06,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,29770300,284.8540954589844
2023-04-10,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,23103000,282.6952209472656
2023-04-11,285.75,285.9800109863281,281.6400146484375,282.8299865722656,27276600,276.2869873046875
2023-04-12,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,27403400,276.9317321777344
2023-04-13,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,24222700,283.134765625
2023-04-14,287.0,288.4800109863281,283.69000244140625,286.1400146484375,20987900,279.5204772949219
