Date,Open,High,Low,Close,Volume,Adj Close
2023-04-17,219.7899932861328,220.97999572753906,217.1300048828125,218.86000061035156,15481900,217.34182739257812
2023-04-18,219.91000366210938,220.44000244140625,216.2100067138672,217.88999938964844,12281000,216.37852478027344
2023-04-19,213.47000122070312,217.3300018310547,212.92999267578125,215.6999969482422,15898100,214.2037353515625
2023-04-20,213.47999572753906,216.75,212.77000427246094,213.07000732421875,16475400,211.5919647216797
2023-04-21,210.2100067138672,213.41000366210938,209.5800018310547,212.88999938964844,17717200,211.41322326660156
2023-04-24,213.67999267578125,213.9199981689453,210.7100067138672,212.7899932861328,15750900,211.31390380859375
2023-04-25,210.82000732421875,211.25999450683594,207.1300048828125,207.5500030517578,19198200,206.11024475097656
2023-04-26,212.5,214.11000061035156,208.8800048828125,209.39999389648438,41992700,207.94741821289062
2023-04-27,239.88999938964844,241.69000244140625,236.77000427246094,238.55999755859375,71196500,236.90513610839844
2023-04-28,239.00999450683594,240.42999267578125,235.75,240.32000732421875,39554000,238.65292358398438
2023-05-01,238.6199951171875,244.0,236.4600067138672,243.17999267578125,29143900,241.4931182861328
2023-05-02,243.17999267578125,244.9199981689453,238.99000549316406,239.24000549316406,24350100,237.5804443359375
2023-05-03,239.47000122070312,241.75,232.75,237.02999877929688,34463900,235.38575744628906
2023-05-04,236.05999755859375,238.1999969482422,232.92999267578125,233.52000427246094,17889400,231.9001007080078
2023-05-05,232.24000549316406,234.67999267578125,229.85000610351562,232.77999877929688,27000500,231.1652374267578
2023-05-08,231.4199981689453,235.6199951171875,230.27000427246094,233.27000427246094,16400500,231.65184020996094
2023-05-09,231.4600067138672,235.8800048828125,231.0800018310547,233.3699951171875,16865600,231.7511444091797
2023-05-10,236.1699981689453,236.75,230.72000122070312,233.0800018310547,19119000,231.46315002441406
2023-05-11,233.0500030517578,238.2100067138672,232.3000030517578,235.7899932861328,20449000,234.15432739257812
2023-05-12,236.74000549316406,236.9600067138672,231.4499969482422,233.80999755859375,16161400,232.18809509277344
2023-05-15,236.9199981689453,240.25999450683594,235.3300018310547,238.86000061035156,20653200,237.2030487060547
2023-05-16,235.7899932861328,239.63999938964844,235.52000427246094,238.82000732421875,18163800,237.16334533691406
2023-05-17,238.4499969482422,243.83999633789062,238.13999938964844,242.49000549316406,21193100,240.80787658691406
2023-05-18,241.3000030517578,247.08999633789062,241.19000244140625,246.85000610351562,22943300,245.13763427734375
2023-05-19,247.47000122070312,248.69000244140625,243.41000366210938,245.63999938964844,21733600,243.93603515625
2023-05-22,245.41000366210938,253.57000732421875,245.1199951171875,248.32000732421875,27738500,246.5974578857422
2023-05-23,246.80999755859375,251.61000061035156,246.64999389648438,246.74000549316406,17748100,245.02841186523438
2023-05-24,245.27999877929688,249.58999633789062,244.9499969482422,249.2100067138672,17724300,247.4812469482422
2023-05-25,253.39999389648438,255.6199951171875,249.1699981689453,252.69000244140625,22371400,250.9371337890625
2023-05-26,252.92999267578125,262.30999755859375,252.7100067138672,262.0400085449219,25727200,260.2222900390625
2023-05-30,265.25,268.6499938964844,261.2900085449219,262.5199890136719,23816500,260.69891357421875
2023-05-31,260.0,265.0,258.45001220703125,264.7200012207031,25473700,262.8836975097656
2023-06-01,265.8999938964844,274.0,265.8900146484375,272.6099853515625,25609500,270.7189025878906
2023-06-02,272.6600036621094,275.3500061035156,271.1199951171875,272.6099853515625,19416900,270.7189025878906
2023-06-05,270.29998779296875,275.57000732421875,269.55999755859375,271.3900146484375,20742900,269.50738525390625
2023-06-06,270.1400146484375,276.57000732421875,269.69000244140625,271.1199951171875,19419000,269.2392883300781
2023-06-07,271.6700134277344,274.25,262.79998779296875,263.6000061035156,26163600,261.7714538574219
2023-06-08,260.6199951171875,267.6499938964844,258.8800048828125,264.5799865722656,20899400,262.7446594238281
2023-06-09,262.4800109863281,267.95001220703125,261.70001220703125,264.95001220703125,16949800,263.11212158203125
2023-06-12,267.1700134277344,271.75,265.3299865722656,271.04998779296875,15442500,269.16973876953125
2023-06-13,274.8800048828125,275.7200012207031,269.0899963378906,271.32000732421875,16164000,269.4378967285156
