Date,Open,High,Low,Close,Volume,Adj Close
2023-03-16,464.7099914550781,473.3900146484375,463.1000061035156,472.0199890136719,2940500,448.437744140625
2023-03-17,471.3900146484375,472.010009765625,466.29998779296875,469.5,5290000,446.04364013671875
2023-03-20,470.0,479.82000732421875,470.0,476.9599914550781,3119400,453.13092041015625
2023-03-21,478.3900146484375,481.45001220703125,475.7200012207031,480.1000061035156,3163300,456.1140441894531
2023-03-22,481.95001220703125,485.739990234375,474.82000732421875,475.5199890136719,2632200,451.76287841796875
2023-03-23,477.4100036621094,480.6700134277344,466.6700134277344,469.9100036621094,3284900,446.43316650390625
2023-03-24,468.9800109863281,476.8800048828125,467.5899963378906,475.989990234375,2533200,452.2093811035156
2023-03-27,485.54998779296875,486.2900085449219,478.5899963378906,481.8999938964844,2271800,457.8240966796875
2023-03-28,482.0,483.7900085449219,470.69000244140625,472.5799865722656,2369500,448.9697570800781
2023-03-29,475.1099853515625,475.8800048828125,464.95001220703125,466.5899963378906,3733200,443.27899169921875
2023-03-30,466.57000732421875,470.4100036621094,461.0799865722656,470.05999755859375,3324600,446.57568359375
2023-03-31,471.5199890136719,476.0,470.1000061035156,472.5899963378906,3996700,448.97930908203125
2023-04-03,485.20001220703125,496.1300048828125,483.489990234375,494.19000244140625,4729100,469.5001220703125
2023-04-04,493.0299987792969,496.1000061035156,491.8399963378906,493.25,2624700,468.60711669921875
2023-04-05,497.3900146484375,511.739990234375,496.1000061035156,509.2300109863281,4964800,483.78875732421875
2023-04-06,511.0,514.239990234375,507.1499938964844,512.8099975585938,3472600,487.18988037109375
2023-04-10,510.80999755859375,515.3900146484375,508.0899963378906,515.1799926757812,2714500,489.44146728515625
2023-04-11,516.1400146484375,522.219970703125,515.219970703125,520.969970703125,3065300,494.9422302246094
2023-04-12,524.97998046875,526.7000122070312,520.0399780273438,521.1900024414062,3422400,495.1512145996094
2023-04-13,523.9099731445312,530.4500122070312,520.5,526.22998046875,4224400,499.9394226074219
2023-04-14,522.0,527.239990234375,508.5,511.7900085449219,4872000,486.2208557128906
2023-04-17,508.7200012207031,509.5899963378906,502.75,505.3500061035156,3660900,480.1026306152344
2023-04-18,503.6700134277344,506.989990234375,498.1400146484375,504.4800109863281,3232000,479.2760009765625
2023-04-19,500.6499938964844,501.9700012207031,483.6300048828125,486.20001220703125,5809100,461.9093017578125
2023-04-20,485.4700012207031,489.6499938964844,483.260009765625,487.4599914550781,3283000,463.10638427734375
2023-04-21,490.0400085449219,490.7300109863281,482.1400146484375,483.82000732421875,3165300,459.64825439453125
2023-04-24,483.4100036621094,490.2200012207031,482.6499938964844,488.94000244140625,2322400,464.5124206542969
2023-04-25,492.67999267578125,498.5,490.5799865722656,491.9200134277344,2937300,467.3435974121094
2023-04-26,485.8699951171875,487.70001220703125,478.3599853515625,482.95001220703125,2930000,458.8216857910156
2023-04-27,482.20001220703125,490.9800109863281,482.20001220703125,490.4700012207031,2473200,465.96600341796875
2023-04-28,488.69000244140625,493.9599914550781,488.1199951171875,492.0899963378906,2398900,467.50506591796875
2023-05-01,494.5899963378906,499.3900146484375,491.80999755859375,495.70001220703125,2105600,470.93475341796875
2023-05-02,495.25,496.7099914550781,489.2699890136719,493.3900146484375,2152300,468.7401123046875
2023-05-03,494.3999938964844,495.45001220703125,488.0299987792969,489.44000244140625,1749700,464.98748779296875
2023-05-04,487.04998779296875,489.69000244140625,481.95001220703125,487.2799987792969,2555700,462.93536376953125
2023-05-05,494.05999755859375,500.8500061035156,492.0299987792969,494.2799987792969,2329400,469.5856018066406
2023-05-08,492.0400085449219,494.3500061035156,488.32000732421875,492.6199951171875,1738500,468.0085754394531
2023-05-09,492.8399963378906,499.3999938964844,490.29998779296875,490.3800048828125,2038600,465.8805236816406
2023-05-10,489.3999938964844,493.4700012207031,487.6400146484375,490.07000732421875,2018700,465.5859375
2023-05-11,488.0,490.1199951171875,485.6600036621094,488.760009765625,2384200,464.3414611816406
2023-05-12,488.760009765625,492.8999938964844,487.75,491.2300109863281,1536500,466.68798828125
