Date,Open,High,Low,Close,Volume,Adj Close
2023-01-17,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,63646600,133.7944793701172
2023-01-18,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,69672800,133.07598876953125
2023-01-19,134.0800018310547,136.25,133.77000427246094,135.27000427246094,58280400,133.1350860595703
2023-01-20,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,80223600,135.69398498535156
2023-01-23,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,81760300,138.8828582763672
2023-01-24,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,66435100,140.28041076660156
2023-01-25,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,65799300,139.62107849121094
2023-01-26,143.1699981689453,144.25,141.89999389648438,143.9600067138672,54105100,141.68789672851562
2023-01-27,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,70555800,143.62677001953125
2023-01-30,144.9600067138672,145.5500030517578,142.85000610351562,143.0,64015300,140.7430419921875
2023-01-31,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,65874500,142.01266479492188
2023-02-01,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,77663600,143.1346893310547
2023-02-02,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,118339000,148.43963623046875
2023-02-03,148.02999877929688,157.3800048828125,147.8300018310547,154.5,154357300,152.0615234375
2023-02-06,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,69858300,149.33522033691406
2023-02-07,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,83322600,152.2091522216797
2023-02-08,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,64120100,149.5222625732422
2023-02-09,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,56007100,148.4888153076172
2023-02-10,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,57450700,148.85354614257812
2023-02-13,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,62199000,151.65298461914062
2023-02-14,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,61707600,151.01226806640625
2023-02-15,153.11000061035156,155.5,152.8800048828125,155.3300018310547,65573800,153.11181640625
2023-02-16,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,68167900,151.51498413085938
2023-02-17,152.35000610351562,153.0,150.85000610351562,152.5500030517578,59144100,150.37155151367188
2023-02-21,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,58867200,146.35968017578125
2023-02-22,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,51011300,146.78353881835938
2023-02-23,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,48394200,147.2665252685547
2023-02-24,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,55469600,144.6149444580078
2023-02-27,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,44998500,145.80764770507812
2023-02-28,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,50547000,145.3049774169922
2023-03-01,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,55479000,143.2349395751953
2023-03-02,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,52238100,143.8263702392578
2023-03-03,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,70732300,148.87326049804688
2023-03-06,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,87558000,151.63327026367188
2023-03-07,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,56182000,149.4351043701172
2023-03-08,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,47204800,150.68699645996094
2023-03-09,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,53833600,148.43954467773438
2023-03-10,150.2100067138672,150.94000244140625,147.61000061035156,148.5,68572400,146.37939453125
2023-03-13,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,84457100,148.32125854492188
2023-03-14,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,73695900,150.41098022460938
2023-03-15,151.19000244140625,153.25,149.9199981689453,152.99000549316406,77167900,150.8052978515625
