Date,Open,High,Low,Close,Volume,Adj Close
2023-01-17,16.89900016784668,17.72800064086914,16.89900016784668,17.70199966430664,511102000,17.684297561645508
2023-01-18,17.66699981689453,17.87299919128418,17.281999588012695,17.37700080871582,439624000,17.359621047973633
2023-01-19,17.035999298095703,17.19700050354004,16.731000900268555,16.764999389648438,452932000,16.748233795166016
2023-01-20,17.01099967956543,17.856000900268555,16.825000762939453,17.839000701904297,564967000,17.82115936279297
2023-01-23,18.06399917602539,19.2450008392334,17.81800079345703,19.19300079345703,655163000,19.17380714416504
2023-01-24,18.82699966430664,19.4950008392334,18.81999969482422,19.264999389648438,496204000,19.2457332611084
2023-01-25,18.913000106811523,19.3700008392334,18.579999923706055,19.322999954223633,449537000,19.303678512573242
2023-01-26,19.701000213623047,20.166000366210938,19.277999877929688,19.802000045776367,489535000,19.782197952270508
2023-01-27,19.461999893188477,20.628000259399414,19.405000686645508,20.364999771118164,542142000,20.344635009765625
2023-01-30,19.950000762939453,20.139999389648438,19.149999618530273,19.16200065612793,488611000,19.14283561706543
2023-01-31,19.170000076293945,19.687000274658203,18.950000762939453,19.53700065612793,498017000,19.517465591430664
2023-02-01,19.69099998474121,21.191999435424805,19.611000061035156,20.94300079345703,660477000,20.922060012817383
2023-02-02,21.0,21.948999404907227,20.700000762939453,21.708999633789062,564276000,21.68729019165039
2023-02-03,21.0,21.7450008392334,20.788999557495117,21.100000381469727,429366000,21.07889747619629
2023-02-06,20.805999755859375,21.56999969482422,20.785999298095703,21.089000701904297,452197000,21.067909240722656
2023-02-07,21.381999969482422,22.259000778198242,21.149999618530273,22.17300033569336,664150000,22.15082550048828
2023-02-08,22.386999130249023,22.878000259399414,22.007999420166016,22.204999923706055,559651000,22.18279266357422
2023-02-09,22.606000900268555,23.020000457763672,22.1200008392334,22.336999893188477,523876000,22.314661026000977
2023-02-10,21.690000534057617,22.077999114990234,20.81100082397461,21.264999389648438,550737000,21.243730545043945
2023-02-13,21.538000106811523,22.04800033569336,20.961999893188477,21.788000106811523,474919000,21.766210556030273
2023-02-14,21.577999114990234,23.048999786376953,21.365999221801758,22.97100067138672,675474000,22.948028564453125
2023-02-15,22.548999786376953,22.854999542236328,22.106000900268555,22.763999938964844,420575000,22.74123191833496
2023-02-16,22.132999420166016,22.549999237060547,21.927000045776367,22.00200080871582,412026000,21.979995727539062
2023-02-17,21.631000518798828,21.739999771118164,20.975000381469727,21.38800048828125,465888000,21.36661148071289
2023-02-21,21.0,21.493999481201172,20.618000030517578,20.655000686645508,410015000,20.634342193603516
2023-02-22,20.707000732421875,21.104000091552734,20.42099952697754,20.753999710083008,513184000,20.733245849609375
2023-02-23,23.440000534057617,23.88800048828125,23.024999618530273,23.663999557495117,1117995000,23.64033317565918
2023-02-24,23.225000381469727,23.474000930786133,22.94700050354004,23.285999298095703,589716000,23.262710571289062
2023-02-27,23.670000076293945,23.8799991607666,23.45400047302246,23.500999450683594,452994000,23.477493286132812
2023-02-28,23.371999740600586,23.825000762939453,23.20599937438965,23.215999603271484,455963000,23.19278335571289
2023-03-01,23.191999435424805,23.256000518798828,22.507999420166016,22.697999954223633,460026000,22.67530059814453
2023-03-02,22.488000869750977,23.3799991607666,22.43199920654297,23.31399917602539,389415000,23.290685653686523
2023-03-03,23.31999969482422,23.899999618530273,23.1299991607666,23.889999389648438,412393000,23.86610984802246
2023-03-06,23.891000747680664,24.24799919128418,23.48699951171875,23.554000854492188,437429000,23.53044319152832
2023-03-07,23.600000381469727,24.125,23.240999221801758,23.288000106811523,515154000,23.26866340637207
2023-03-08,23.48699951171875,24.200000762939453,23.423999786376953,24.180999755859375,513573000,24.160919189453125
2023-03-09,24.174999237060547,24.45400047302246,23.382999420166016,23.43600082397461,501257000,23.41653823852539
2023-03-10,23.409000396728516,23.62700080871582,22.72599983215332,22.96500015258789,474866000,22.94593048095703
2023-03-13,22.75200080871582,23.29800033569336,22.297000885009766,22.965999603271484,421890000,22.946929931640625
2023-03-14,23.496000289916992,24.2189998626709,23.459999084472656,24.062999725341797,474910000,24.04301643371582
2023-03-15,23.76099967956543,24.285999298095703,23.360000610351562,24.22800064086914,524486000,24.207881927490234
